month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Full Address,Latitude,Longitude,nearest_bus_stop_distance,nearest_mrt_distance,nearest_mall_distance,nearest_school_distance,bus_stop_count,mrt_count,mall_count,school_count
2017-08,TAMPINES,3 ROOM,826,TAMPINES ST 81,01 TO 03,67,New Generation,1987,68 years 10 months,295000,826 TAMPINES ST 81,1.3493396,103.9336108,65.55374495371107,,,364.84383565762636,22,0,0,4
2017-08,TAMPINES,3 ROOM,223,TAMPINES ST 24,04 TO 06,67,New Generation,1985,67 years 03 months,300000,223 TAMPINES ST 24,1.3553845,103.9532045,80.7355811271823,,,340.08805175982286,18,0,0,5
2017-08,TAMPINES,3 ROOM,407,TAMPINES ST 41,07 TO 09,60,Improved,1985,67 years 02 months,300000,407 TAMPINES ST 41,1.358196,103.9450157,148.98126510553652,,445.24736586860513,448.35899997127666,12,0,1,4
2017-08,TAMPINES,3 ROOM,929,TAMPINES ST 91,04 TO 06,73,Model A,1984,66 years 01 month,300000,929 TAMPINES ST 91,1.3463917,103.939614,159.3576217060341,,,76.70468284207875,12,0,0,5
2017-08,TAMPINES,3 ROOM,403,TAMPINES ST 41,10 TO 12,60,Improved,1985,67 years 03 months,310000,403 TAMPINES ST 41,1.3575116,103.9449179,72.81451530969208,457.9229131224426,369.9592091802005,465.1323194409608,15,1,2,4
2017-08,TAMPINES,3 ROOM,406,TAMPINES ST 41,04 TO 06,64,Simplified,1986,68 years 02 months,313000,406 TAMPINES ST 41,1.3578324,103.9457735,146.05360276226816,,412.23166180706585,366.03366392761296,13,0,1,4
2017-08,TAMPINES,3 ROOM,879,TAMPINES AVE 8,10 TO 12,74,Model A,1988,69 years 11 months,315000,879 TAMPINES AVE 8,1.3521402,103.930768,119.80594180403698,,,219.09630734895927,19,0,0,2
2017-08,TAMPINES,3 ROOM,417,TAMPINES ST 41,07 TO 09,69,Improved,1985,67 years 04 months,315000,417 TAMPINES ST 41,1.3587809,103.9472759,21.950610095417034,,,207.7663165229049,12,0,0,4
2017-08,TAMPINES,3 ROOM,291,TAMPINES ST 22,01 TO 03,73,Model A,1984,65 years 11 months,318000,291 TAMPINES ST 22,1.3500225,103.955182,191.3089458701788,,,437.9053829471393,15,0,0,4
2017-08,TAMPINES,3 ROOM,810,TAMPINES AVE 4,10 TO 12,73,Model A,1984,66 years 02 months,320000,810 TAMPINES AVE 4,1.3464546,103.9366114,110.50537137473506,,,323.9860689848381,15,0,0,4
2017-08,TAMPINES,3 ROOM,217,TAMPINES ST 23,10 TO 12,67,New Generation,1986,67 years 06 months,320000,217 TAMPINES ST 23,1.3541682,103.9518618,120.2260212588462,,,319.015156064247,15,0,0,7
2017-08,TAMPINES,3 ROOM,444,TAMPINES ST 42,07 TO 09,74,Model A,1985,66 years 09 months,320000,444 TAMPINES ST 42,1.358341,103.9513797,151.35886910615974,,,260.50041950283236,19,0,0,4
2017-08,TAMPINES,3 ROOM,448,TAMPINES ST 42,04 TO 06,74,Model A,1985,66 years 07 months,320000,448 TAMPINES ST 42,1.357407,103.9509961,66.48203359173196,,,193.78127619941952,18,0,0,4
2017-08,TAMPINES,3 ROOM,845,TAMPINES ST 83,04 TO 06,74,Model A,1987,69 years 04 months,322000,845 TAMPINES ST 83,1.3521826,103.9349268,126.85660158772558,,,196.67725882271165,21,0,0,4
2017-08,TAMPINES,3 ROOM,446,TAMPINES ST 42,04 TO 06,74,Model A,1985,66 years 10 months,325000,446 TAMPINES ST 42,1.3579446,103.9509991,125.56514708091265,,,208.32495009199354,16,0,0,4
2017-08,TAMPINES,3 ROOM,110,TAMPINES ST 11,01 TO 03,78,Model A,1984,65 years 06 months,328000,110 TAMPINES ST 11,1.3469466,103.949307,89.20938555999834,,,81.61761940721371,7,0,0,5
2017-08,TAMPINES,3 ROOM,885,TAMPINES ST 83,04 TO 06,74,Model A,1987,69 years 04 months,330000,885 TAMPINES ST 83,1.3510839,103.9329156,81.08543711518473,,,243.98106998635015,21,0,0,4
2017-08,TAMPINES,3 ROOM,299A,TAMPINES ST 22,07 TO 09,65,Model A,2012,93 years 07 months,335000,299A TAMPINES ST 22,1.3500053,103.9539382,74.41344593521245,,,308.6710405680782,13,0,0,4
2017-08,TAMPINES,3 ROOM,213,TAMPINES ST 23,10 TO 12,73,Model A,1985,66 years 07 months,338000,213 TAMPINES ST 23,1.3547953,103.9539356,142.72666816861437,,,244.5486762428009,19,0,0,4
2017-08,TAMPINES,3 ROOM,111,TAMPINES ST 11,10 TO 12,74,Model A,1984,65 years 10 months,365000,111 TAMPINES ST 11,1.3469147,103.9474165,159.7613566284905,,,176.72234604061742,7,0,0,5
2017-08,TAMPINES,3 ROOM,145,TAMPINES ST 12,10 TO 12,78,Model A,1984,66 years 04 months,370000,145 TAMPINES ST 12,1.3488018,103.943691,174.60855711180045,,403.5576476816785,99.35038054497156,6,0,2,4
2017-08,TAMPINES,3 ROOM,109,TAMPINES ST 11,10 TO 12,74,Model A,1984,66 years 01 month,375000,109 TAMPINES ST 11,1.3474078,103.9488118,164.23416558225287,,,118.99172115502162,7,0,0,5
2017-08,TAMPINES,3 ROOM,161,TAMPINES ST 12,07 TO 09,74,Model A,1984,66 years 01 month,376000,161 TAMPINES ST 12,1.3500008,103.9459783,237.57121319471915,385.99764344229476,306.3905597604634,211.49328291920648,12,1,3,6
2017-08,TAMPINES,4 ROOM,425,TAMPINES ST 41,01 TO 03,84,Simplified,1985,67 years 03 months,355000,425 TAMPINES ST 41,1.3590599,103.9481822,93.19609982283451,,,136.7274605600038,13,0,0,4
2017-08,TAMPINES,4 ROOM,451,TAMPINES ST 42,10 TO 12,84,Simplified,1987,69 years 02 months,390000,451 TAMPINES ST 42,1.3565775,103.9539943,86.13999511562979,,,336.6425027254991,20,0,0,4
2017-08,TAMPINES,4 ROOM,319,TAMPINES ST 33,04 TO 06,108,Model A,1995,77 years 02 months,395000,319 TAMPINES ST 33,1.3508652,103.9563961,271.56512757643173,,,390.878526582698,13,0,0,2
2017-08,TAMPINES,4 ROOM,221,TAMPINES ST 24,01 TO 03,108,Model A,1984,66 years 03 months,403000,221 TAMPINES ST 24,1.3551606,103.9523611,130.09831085434405,,,414.4928979010407,18,0,0,6
2017-08,TAMPINES,4 ROOM,845,TAMPINES ST 83,04 TO 06,104,Model A,1987,69 years 05 months,406000,845 TAMPINES ST 83,1.3521826,103.9349268,126.85660158772558,,,196.67725882271165,21,0,0,4
2017-08,TAMPINES,4 ROOM,856,TAMPINES ST 82,07 TO 09,84,Simplified,1986,67 years 08 months,408000,856 TAMPINES ST 82,1.3534432,103.9365576,219.95395649764296,,,342.65427735164815,17,0,0,4
2017-08,TAMPINES,4 ROOM,467,TAMPINES ST 44,01 TO 03,104,Model A,1987,68 years 09 months,410000,467 TAMPINES ST 44,1.3599685,103.9546659,77.32840329558925,,,164.96327195628933,19,0,0,1
2017-08,TAMPINES,4 ROOM,498F,TAMPINES ST 45,04 TO 06,106,Premium Apartment,1997,79 years,410000,498F TAMPINES ST 45,1.3619102,103.9586667,137.05982234275598,,,340.6227335113957,15,0,0,3
2017-08,TAMPINES,4 ROOM,811,TAMPINES AVE 4,04 TO 06,91,New Generation,1985,66 years 07 months,415000,811 TAMPINES AVE 4,1.3465617,103.93734,116.63529191919365,,,254.94305026305386,11,0,0,4
2017-08,TAMPINES,4 ROOM,498J,TAMPINES ST 45,01 TO 03,106,Premium Apartment,1997,78 years 08 months,418000,498J TAMPINES ST 45,1.3632354,103.9568941,155.09791449300644,,,279.180055079347,11,0,0,3
2017-08,TAMPINES,4 ROOM,390,TAMPINES AVE 7,04 TO 06,105,Model A,1994,75 years 07 months,420000,390 TAMPINES AVE 7,1.356182,103.9576163,30.731497091718875,,,260.8447698996874,20,0,0,3
2017-08,TAMPINES,4 ROOM,867,TAMPINES ST 83,10 TO 12,104,Model A,1989,70 years 05 months,420000,867 TAMPINES ST 83,1.3551131,103.9340464,102.12912339378393,,,219.01415516427429,13,0,0,2
2017-08,TAMPINES,4 ROOM,883,TAMPINES ST 84,04 TO 06,104,Model A,1988,69 years 10 months,420000,883 TAMPINES ST 84,1.3518562,103.932939,99.55824809946739,,,162.06483039299502,17,0,0,4
2017-08,TAMPINES,4 ROOM,498L,TAMPINES ST 45,07 TO 09,106,Premium Apartment,1997,78 years 08 months,423000,498L TAMPINES ST 45,1.3624093,103.9571975,57.72364518421824,,,225.1985513736406,12,0,0,3
2017-08,TAMPINES,4 ROOM,249,TAMPINES ST 21,01 TO 03,106,Model A,1984,66 years 01 month,425000,249 TAMPINES ST 21,1.3518684,103.9484633,127.83104963997758,411.22514857364683,418.5053845158767,266.7035297687776,15,1,3,6
2017-08,TAMPINES,4 ROOM,708,TAMPINES ST 71,10 TO 12,100,Model A,1997,78 years 10 months,425000,708 TAMPINES ST 71,1.357992,103.9368925,78.3670274983259,,,148.11289666129508,19,0,0,1
2017-08,TAMPINES,4 ROOM,927,TAMPINES ST 91,01 TO 03,102,Model A,1984,65 years 11 months,425000,927 TAMPINES ST 91,1.3461529,103.9404977,131.11695588177017,,,145.71031423656362,8,0,0,5
2017-08,TAMPINES,4 ROOM,878,TAMPINES AVE 8,07 TO 09,104,Model A,1988,70 years 03 months,428000,878 TAMPINES AVE 8,1.3522119,103.9313823,115.91609759804632,,,253.4745766441688,19,0,0,2
2017-08,TAMPINES,4 ROOM,735,TAMPINES ST 72,07 TO 09,100,Model A,1997,79 years 04 months,430000,735 TAMPINES ST 72,1.3595758,103.9341558,93.14056195211325,,,225.24481388834064,15,0,0,1
2017-08,TAMPINES,4 ROOM,262,TAMPINES ST 21,07 TO 09,105,Model A,1984,66 years 04 months,430000,262 TAMPINES ST 21,1.3537566,103.9509704,113.38704022211274,,,256.3096435985824,19,0,0,6
2017-08,TAMPINES,4 ROOM,498A,TAMPINES ST 45,04 TO 06,106,Premium Apartment,1997,78 years 11 months,430000,498A TAMPINES ST 45,1.3615406,103.9580574,64.4921919475083,,,264.3747171805651,13,0,0,3
2017-08,TAMPINES,4 ROOM,733,TAMPINES ST 71,10 TO 12,103,Model A,1997,78 years 10 months,435000,733 TAMPINES ST 71,1.3578246,103.933874,76.72365637983633,,,191.17886184485394,16,0,0,2
2017-08,TAMPINES,4 ROOM,804,TAMPINES AVE 4,04 TO 06,98,New Generation,1984,66 years 04 months,441333,804 TAMPINES AVE 4,1.3457496,103.9373716,109.7849920631113,,,285.83005370002314,11,0,0,4
2017-08,TAMPINES,4 ROOM,916,TAMPINES ST 91,01 TO 03,110,Model A,1984,66 years 02 months,445000,916 TAMPINES ST 91,1.3486311,103.9402904,177.3558179369315,,,138.3408621776214,14,0,0,6
2017-08,TAMPINES,4 ROOM,497C,TAMPINES ST 45,07 TO 09,102,Premium Apartment,1996,77 years 10 months,450000,497C TAMPINES ST 45,1.3582523,103.9583674,93.04435478819083,,,325.9342980655869,16,0,0,3
2017-08,TAMPINES,4 ROOM,497C,TAMPINES ST 45,10 TO 12,102,Premium Apartment,1996,77 years 10 months,450000,497C TAMPINES ST 45,1.3582523,103.9583674,93.04435478819083,,,325.9342980655869,16,0,0,3
2017-08,TAMPINES,4 ROOM,270,TAMPINES ST 21,01 TO 03,116,Model A,1985,67 years 04 months,455000,270 TAMPINES ST 21,1.3496301,103.9486352,73.91321563584452,,534.9281678063734,277.640662634912,13,0,1,7
2017-08,TAMPINES,4 ROOM,705,TAMPINES ST 71,13 TO 15,99,Model A,1997,78 years 11 months,455000,705 TAMPINES ST 71,1.357116,103.9372848,119.18327373900865,,,220.81038990338897,17,0,0,1
2017-08,TAMPINES,4 ROOM,864,TAMPINES ST 83,10 TO 12,104,Model A,1988,69 years 11 months,455000,864 TAMPINES ST 83,1.3550638,103.935733,75.63380926896751,,,322.96533965520035,17,0,0,3
2017-08,TAMPINES,4 ROOM,933,TAMPINES ST 91,01 TO 03,104,Model A,1985,66 years 11 months,455000,933 TAMPINES ST 91,1.3452417,103.9390987,113.8206367164344,,,210.3967770011037,9,0,0,4
2017-08,TAMPINES,4 ROOM,909,TAMPINES AVE 4,07 TO 09,104,Model A,1984,65 years 08 months,458000,909 TAMPINES AVE 4,1.3501974,103.9394071,138.8659779853158,,541.992226086128,273.58090579329064,13,0,1,6
2017-08,TAMPINES,4 ROOM,706,TAMPINES ST 71,13 TO 15,99,Model A,1997,78 years 11 months,458000,706 TAMPINES ST 71,1.3575039,103.9375597,66.89308913399677,,,231.82612292714657,18,0,0,1
2017-08,TAMPINES,4 ROOM,902,TAMPINES AVE 4,13 TO 15,104,Model A,1984,65 years 11 months,470000,902 TAMPINES AVE 4,1.3512804,103.9391952,114.41723233826238,,521.2142728652477,298.69247419765037,14,0,1,6
2017-08,TAMPINES,4 ROOM,123,SIMEI ST 1,01 TO 03,104,Model A,1988,70 years 03 months,475000,123 SIMEI ST 1,1.3453066,103.953188,68.38883584974651,235.136534726689,195.29862130215352,430.4155712189492,15,1,2,4
2017-08,TAMPINES,4 ROOM,159,TAMPINES ST 12,10 TO 12,91,New Generation,1984,65 years 10 months,482000,159 TAMPINES ST 12,1.3510413,103.9460515,217.14951892018377,279.46120381749915,215.1113541038446,235.13398727776553,14,1,3,5
2017-08,TAMPINES,4 ROOM,230,SIMEI ST 4,07 TO 09,104,Model A,1988,70 years,500000,230 SIMEI ST 4,1.3433625,103.9558568,81.92408049507124,277.31377522555096,254.0829522855455,471.80618502509714,18,1,2,2
2017-08,TAMPINES,4 ROOM,253,SIMEI ST 1,04 TO 06,100,Model A,1996,78 years 01 month,515000,253 SIMEI ST 1,1.3418212,103.952586,95.86564406837792,174.57625342586786,115.33897052207634,163.5080919586489,12,1,2,2
2017-08,TAMPINES,4 ROOM,234,TAMPINES ST 21,04 TO 06,108,Model A,1984,66 years 04 months,518000,234 TAMPINES ST 21,1.3559041,103.9480246,98.06803476572814,430.5277779746181,379.5063579843354,188.17602158797575,16,1,2,4
2017-08,TAMPINES,4 ROOM,167D,SIMEI LANE,10 TO 12,94,DBSS,2011,92 years 07 months,605000,167D SIMEI LANE,1.3428737,103.9592051,159.42073221941058,,,,16,0,0,0
2017-08,TAMPINES,4 ROOM,902,TAMPINES AVE 4,13 TO 15,104,Model A,1984,65 years 11 months,470000,902 TAMPINES AVE 4,1.3512804,103.9391952,114.41723233826238,,521.2142728652477,298.69247419765037,14,0,1,6
2017-08,TAMPINES,5 ROOM,278,TAMPINES ST 22,04 TO 06,132,Model A,1985,66 years 08 months,440888,278 TAMPINES ST 22,1.3467838,103.9511366,140.42852854661086,468.9509262270673,446.3658319587397,223.5589528344598,11,1,2,4
2017-08,TAMPINES,5 ROOM,148,SIMEI ST 1,04 TO 06,122,Improved,1988,69 years 09 months,450000,148 SIMEI ST 1,1.3462669,103.9559648,20.410130165360048,446.3445664841891,397.5453154279781,574.7132771167862,15,1,2,1
2017-08,TAMPINES,5 ROOM,294,TAMPINES ST 22,10 TO 12,126,Improved,1985,66 years 10 months,450000,294 TAMPINES ST 22,1.3505996,103.9540481,138.1931612845205,,,352.585164803407,12,0,0,4
2017-08,TAMPINES,5 ROOM,154,SIMEI ST 1,04 TO 06,122,Improved,1988,69 years 07 months,460000,154 SIMEI ST 1,1.3448069,103.9569966,112.38053020425141,441.4118377192814,403.00608703871075,,18,1,2,0
2017-08,TAMPINES,5 ROOM,289,TAMPINES ST 22,01 TO 03,121,Improved,1985,66 years 08 months,460000,289 TAMPINES ST 22,1.3496412,103.9553372,198.94648475753863,,,443.43176092981696,12,0,0,4
2017-08,TAMPINES,5 ROOM,491G,TAMPINES ST 45,04 TO 06,122,Improved,1993,74 years 11 months,480000,491G TAMPINES ST 45,1.3636112,103.9543332,212.5267703254766,,,329.6327008988549,8,0,0,2
2017-08,TAMPINES,5 ROOM,449,TAMPINES ST 42,01 TO 03,122,Improved,1985,66 years 09 months,482000,449 TAMPINES ST 42,1.3570242,103.9510544,23.66148448233912,,,200.82825771774094,19,0,0,4
2017-08,TAMPINES,5 ROOM,493C,TAMPINES ST 43,13 TO 15,124,Improved,1993,74 years 11 months,488000,493C TAMPINES ST 43,1.3619037,103.9515387,79.71620205923354,,,312.06141969000157,10,0,0,4
2017-08,TAMPINES,5 ROOM,486B,TAMPINES AVE 9,07 TO 09,124,Improved,1993,75 years 02 months,490000,486B TAMPINES AVE 9,1.3591926,103.9567968,161.47644943063466,,,230.7046764335345,18,0,0,3
2017-08,TAMPINES,5 ROOM,926,TAMPINES ST 91,04 TO 06,133,Model A,1983,65 years 04 months,495000,926 TAMPINES ST 91,1.3460143,103.9409852,146.2102752594008,,,196.85812312091656,7,0,0,6
2017-08,TAMPINES,5 ROOM,498H,TAMPINES ST 45,10 TO 12,124,Premium Apartment,1997,78 years 08 months,500000,498H TAMPINES ST 45,1.3629579,103.9575153,116.520782439923,,,293.43624619187835,11,0,0,3
2017-08,TAMPINES,5 ROOM,373,TAMPINES ST 34,04 TO 06,123,Improved,1995,77 years 01 month,503888,373 TAMPINES ST 34,1.3560218,103.9587806,113.61184369564222,,,233.8224883556417,15,0,0,3
2017-08,TAMPINES,5 ROOM,127,TAMPINES ST 11,04 TO 06,132,Model A,1985,67 years 02 months,504000,127 TAMPINES ST 11,1.3454316,103.9506476,136.79541563858797,391.6648710583975,385.32434012126976,219.00759371847175,11,1,2,2
2017-08,TAMPINES,5 ROOM,497A,TAMPINES ST 45,04 TO 06,122,Premium Apartment,1996,77 years 10 months,515000,497A TAMPINES ST 45,1.359332,103.958581,36.993029115046404,,,364.9958341942074,17,0,0,3
2017-08,TAMPINES,5 ROOM,926,TAMPINES ST 91,07 TO 09,133,Model A,1983,65 years 04 months,515000,926 TAMPINES ST 91,1.3460143,103.9409852,146.2102752594008,,,196.85812312091656,7,0,0,6
2017-08,TAMPINES,5 ROOM,394,TAMPINES AVE 7,07 TO 09,127,Improved,1994,76 years 03 months,524888,394 TAMPINES AVE 7,1.3551924,103.9560615,168.42200561087546,,,89.11673331281193,18,0,0,2
2017-08,TAMPINES,5 ROOM,254,TAMPINES ST 21,04 TO 06,123,Improved,1984,66 years 02 months,543000,254 TAMPINES ST 21,1.3529933,103.94935,173.38363614507477,476.57275367408704,492.4926820350204,169.09703740765494,20,1,2,5
2017-08,TAMPINES,5 ROOM,230C,TAMPINES ST 24,04 TO 06,127,Improved,1993,74 years 11 months,550000,230C TAMPINES ST 24,1.3554275,103.9514472,82.69282703766048,,,315.12361171285,18,0,0,6
2017-08,TAMPINES,5 ROOM,497C,TAMPINES ST 45,04 TO 06,131,Premium Apartment,1996,77 years 10 months,550000,497C TAMPINES ST 45,1.3582523,103.9583674,93.04435478819083,,,325.9342980655869,16,0,0,3
2017-08,TAMPINES,5 ROOM,721,TAMPINES ST 71,13 TO 15,119,Improved,1997,78 years 08 months,550000,721 TAMPINES ST 71,1.3599202,103.936352,45.20094460158092,,,217.78623607476393,15,0,0,1
2017-08,TAMPINES,5 ROOM,727,TAMPINES ST 71,10 TO 12,119,Improved,1997,79 years 01 month,555000,727 TAMPINES ST 71,1.3563135,103.9354839,104.88231909556862,,,199.51488433885595,16,0,0,2
2017-08,TAMPINES,5 ROOM,145,SIMEI ST 2,07 TO 09,122,Improved,1988,69 years 07 months,565000,145 SIMEI ST 2,1.3448483,103.9555538,73.89272272967705,304.4852979621512,259.8262814162733,580.5212869656375,18,1,2,1
2017-08,TAMPINES,5 ROOM,412,TAMPINES ST 41,04 TO 06,138,Model A,1985,67 years 02 months,565000,412 TAMPINES ST 41,1.3594252,103.9462705,145.81295251393118,,,335.8763554957657,10,0,0,3
2017-08,TAMPINES,5 ROOM,726,TAMPINES ST 71,10 TO 12,121,Improved,1997,79 years,570000,726 TAMPINES ST 71,1.3569844,103.9358874,86.36519181622711,,,130.08640205851384,18,0,0,2
2017-08,TAMPINES,5 ROOM,733,TAMPINES ST 71,13 TO 15,120,Improved,1997,78 years 10 months,575000,733 TAMPINES ST 71,1.3578246,103.933874,76.72365637983633,,,191.17886184485394,16,0,0,2
2017-08,TAMPINES,5 ROOM,165,SIMEI RD,10 TO 12,128,Improved,1989,70 years 08 months,600000,165 SIMEI RD,1.3455302,103.9592488,144.5065114666016,,,,17,0,0,0
2017-08,TAMPINES,5 ROOM,113,SIMEI ST 1,07 TO 09,123,Improved,1988,69 years 07 months,610000,113 SIMEI ST 1,1.3428543,103.9498804,173.05438901212887,390.21533387571117,348.4273477592989,400.1611620713094,12,1,2,3
2017-08,TAMPINES,5 ROOM,168A,SIMEI LANE,04 TO 06,107,DBSS,2011,92 years 07 months,645000,168A SIMEI LANE,1.3427387,103.9589763,133.56266522464603,,,,16,0,0,0
2017-08,TAMPINES,5 ROOM,515D,TAMPINES CTRL 7,10 TO 12,109,DBSS,2008,90 years 04 months,715000,515D TAMPINES CTRL 7,1.3569623,103.9392692,117.61616708580232,,,431.27291415545136,14,0,0,1
2017-08,TAMPINES,5 ROOM,515D,TAMPINES CTRL 7,07 TO 09,110,DBSS,2008,90 years 05 months,720000,515D TAMPINES CTRL 7,1.3569623,103.9392692,117.61616708580232,,,431.27291415545136,14,0,0,1
2017-08,TAMPINES,5 ROOM,167A,SIMEI LANE,07 TO 09,111,DBSS,2011,92 years 07 months,725000,167A SIMEI LANE,1.3435657,103.959402,177.19978279785371,,,,19,0,0,0
2017-08,TAMPINES,5 ROOM,168C,SIMEI LANE,07 TO 09,110,DBSS,2011,92 years 07 months,725000,168C SIMEI LANE,1.3424771,103.9585391,90.74070661863173,,564.8590742903991,,16,0,1,0
2017-08,TAMPINES,5 ROOM,518C,TAMPINES CTRL 7,13 TO 15,109,DBSS,2008,90 years 05 months,738888,518C TAMPINES CTRL 7,1.3563697,103.938988,46.733490781796256,,,426.85035834657026,15,0,0,1
2017-08,TAMPINES,EXECUTIVE,497J,TAMPINES ST 45,07 TO 09,139,Premium Apartment,1996,77 years 10 months,590000,497J TAMPINES ST 45,1.3592642,103.959504,96.84072511098086,,,327.0346838463922,14,0,0,2
2017-08,TAMPINES,EXECUTIVE,148,TAMPINES AVE 5,01 TO 03,148,Maisonette,1985,66 years 07 months,610000,148 TAMPINES AVE 5,1.3506132,103.94225,138.15862865871148,438.945322018839,261.72941891347716,209.17160656657586,13,1,3,6
2017-08,TAMPINES,EXECUTIVE,889,TAMPINES ST 81,04 TO 06,146,Maisonette,1989,70 years 06 months,625000,889 TAMPINES ST 81,1.3499135,103.9310495,125.61856299585578,,,97.70599427969383,19,0,0,2
2017-08,TAMPINES,EXECUTIVE,427,TAMPINES ST 41,04 TO 06,148,Maisonette,1986,67 years 09 months,630000,427 TAMPINES ST 41,1.3595439,103.9485304,158.84506107639353,,,129.0912803178247,12,0,0,4
2017-08,TAMPINES,EXECUTIVE,874A,TAMPINES ST 84,04 TO 06,146,Maisonette,1989,70 years 06 months,630000,874A TAMPINES ST 84,1.3530901,103.9322429,23.038019043540466,,,139.13781038746095,16,0,0,2
2017-08,TAMPINES,EXECUTIVE,230J,TAMPINES ST 21,04 TO 06,155,Apartment,1993,74 years 11 months,635000,230J TAMPINES ST 21,1.3561954,103.9496631,159.74863527791845,,,123.88177402681391,22,0,0,4
2017-08,TAMPINES,EXECUTIVE,431,TAMPINES ST 41,07 TO 09,143,Apartment,1986,67 years 06 months,640000,431 TAMPINES ST 41,1.3595848,103.9507307,53.15335505612194,,,216.0558353219248,14,0,0,3
2017-08,TAMPINES,EXECUTIVE,498D,TAMPINES ST 45,07 TO 09,147,Premium Maisonette,1997,78 years 08 months,648000,498D TAMPINES ST 45,1.3611135,103.9595947,219.82214868376596,,,428.5881778344129,15,0,0,3
2017-08,TAMPINES,EXECUTIVE,312,TAMPINES ST 33,07 TO 09,143,Apartment,1993,75 years,655000,312 TAMPINES ST 33,1.3525704,103.9572573,143.30356113666815,,,238.91443427324762,13,0,0,3
2017-08,TAMPINES,EXECUTIVE,310,TAMPINES ST 32,10 TO 12,145,Apartment,1993,74 years 11 months,663000,310 TAMPINES ST 32,1.3534632,103.9571131,62.83103438811542,,,152.5408977654696,15,0,0,3
2017-08,TAMPINES,EXECUTIVE,893,TAMPINES AVE 8,10 TO 12,139,Apartment,1997,78 years 08 months,665000,893 TAMPINES AVE 8,1.3484709,103.9302283,42.97906190506573,,,194.93591606725207,17,0,0,1
2017-08,TAMPINES,EXECUTIVE,863,TAMPINES ST 83,07 TO 09,146,Maisonette,1988,69 years 07 months,700000,863 TAMPINES ST 83,1.3554598,103.9356144,59.82026811610184,,,293.74335171803125,15,0,0,2
2017-09,TAMPINES,4 ROOM,911,TAMPINES ST 91,10 TO 12,104,Model A,1984,65 years 10 months,490000,911 TAMPINES ST 91,1.3498319,103.9395686,153.09212571987936,,546.4020022555012,233.62243188574936,13,0,1,6
2017-09,TAMPINES,3 ROOM,802,TAMPINES AVE 4,01 TO 03,68,New Generation,1984,65 years 09 months,280000,802 TAMPINES AVE 4,1.3460844,103.938034,120.99926311418501,,,203.6824443587146,12,0,0,4
2017-09,TAMPINES,3 ROOM,204,TAMPINES ST 21,01 TO 03,60,Improved,1983,65 years 03 months,285000,204 TAMPINES ST 21,1.3521798,103.9516954,120.22425334111341,,,117.977082920843,19,0,0,5
2017-09,TAMPINES,3 ROOM,410,TAMPINES ST 41,01 TO 03,60,Improved,1985,67 years,295000,410 TAMPINES ST 41,1.3587777,103.9462708,119.74724102894541,,526.4088052628498,315.69422339730426,12,0,1,4
2017-09,TAMPINES,3 ROOM,211,TAMPINES ST 23,01 TO 03,69,New Generation,1985,66 years 09 months,300000,211 TAMPINES ST 23,1.3540226,103.9548427,113.35755397672608,,,145.11097746376873,18,0,0,3
2017-09,TAMPINES,3 ROOM,413,TAMPINES ST 41,01 TO 03,64,Simplified,1986,68 years 03 months,300000,413 TAMPINES ST 41,1.3594591,103.9455747,216.35892843992596,,,407.3834168821384,8,0,0,3
